old                                      new
4cd30f823ab18c83067b8d8142e292df678e2a6f 15ab9c7c43499a0c573554e83da3a6b48e7a9535
2bed3b573431afb65dac02b3539268118d374fcb 90496eaca295c1aede034235e967b692c3945b86
aa64aa0f8a53813622bae5e909b3457ce0be9202 d28fee1b5f44a29b5bc47fdea81fd645021a2c36
a18e8ca39d44080a6aa24937c4b279ed2a712341 39e89014c391adfbc27ae38535d3e2869cf6a4e1
ceb7048b0a16defb98873ee58aa05bcd3d971666 e761b626abca563e11736ccbb65773414e6dacd8
bc45b898ffb0b29fccf349b3f9fe0bcbf8670686 6b31ac5e77d5107e608dda98ec7195f9e40998e3
cd2b99fa88b1c9855841c07090042d6cf9f06696 0d8af2aed763a55d4d6a4ad6cc87c6d8fbf29835
e0ec3ed1a6a35476af9e1f903665a6de32d24228 670863f4014bb40d6c21566c732e2a8a8f704936
74832a72f66d4db0905c6fffdaf00b7200cd980c b8e3b28950217715adc3a1031c89824404c521f3
8313f00652001d49203159ef913bdb436f2cdc31 e5317aa0756bfe56224ce13412613251efca6fad
16b4be13c87339b7c7554cf0dcb86f5122fcd527 269a13e3844d690f8414c4c39429fdfc6f6ecfca
c9cd64031bb7d142428815770acaab4b68408301 164f70e7dda0032a2ab3824e9be6aa7d69fbd89f
15045fb93e3feeb7ed5e1adb291f4c3a4235f4b3 bc699e06980add70140997208cf4a665e1f2ad76
c0d9e130254d81d5377ded171f41921b2b48d5ae 7d1d892a8ad7479c5df6ebcdeb69e437366b4ec0
5b8e5186f93eb65ee10daf31aed4b2ba24742ad9 770de97e3ba79d21d4e8c6cf3c45330524ae089e
d7078e4fe3c33147e162f65a0eeec975d42b1092 807c426ba28bb7540019accefab9d3f8386f10c5
00df922e37dfc38d59d9bbec4242641c88a87cfc 54963048979b107e34b020879865c6773c663daf
43631271665bdfb1bdf3186c9102d3c3a159fa77 d0afe3005d24834905ad18921378d27e77c8b247
68796c7dfab5f4cc9d7567aed13e42ddbc9fcc01 e12514939e3877db1cd709878547411ecf947818
359666b6fd720932a976efe4bbc671bf05b7dcd9 c38c58ec96f0892435e41d6a60182fd7e93a5aec
bf7dbe0a0dcfe2a65ee13158927cd85b31decd6b 6b67b47472ea46b97851fe5bbe6e4898c6511e3f
cacc38d94c022db3e6224a0858c3a61c21e3af77 027bc865dcd55d9072dd88945782d4a62e521405
112f38c3130cce901bda6356b21e5b72c9163136 f5604fee93dd56ff3bc11787898eebe7fb660975
76691c0f89d5375df02216ee64ddffbd8cb25d39 c2751eed9ff9e8100f0c64e1062f15020f3c136e
32a820fc4de8d2ac3f877480576346a620abcabd 13e5b0c029a0a9866a5c168735cf497344dacc5d
3a20433004544ada51b77c84aaba55ca532cf7a8 e144c4c10979456f950ab2d7c42ab96555047fea
7ed138e694aaf12c0735857811f56defc4e9317f 1c9893b80d54e0fc1429dc8dd62d08a28fdf22ca
1b1e560578d7fc168e8269f2d7d48dc4f78a75c0 1e8c26b639466c6e4a18c08c468df97c9f38a0aa
cf9c9128336cc7225a250d1dce41b2c96090a117 48873b7f3058baeb1eea7cb168f7c238e467474d
08b79b3c2fd8cc8ea48163fb70cd67d0e5c618a6 52ea6682b2f133f6043204254597b71e902800bc
a19f6a6cd1de3e1c40ab0acdc103f2475972dd40 af9d463e7c37f0d2d9c949991b77bc501d9e44e6
a693e9942d724ce2932b6fc2d43b879dec48af29 19b39fe047fac3aebcccb271b7e6801dd44e1efa
4f7423dff5fa6e242ecd7cc948e2a01920b14c85 c1d9a067946052c1b16dd76824837e2e25f44fb1
af7349a0febeeb7b8ecf046c9cd82c2620ec48a2 19d9283e84ea022f8f3907e1e128b1262a498caf
daa783be5979a5e1e1828dad546a873811bdbdff 8ef403faacb4bcc446a5538810b1391f9b4491e3
586b33c02843d663339a89ad0b2e8a929fb0cf48 2467789c90376ffa2c532991e0127a5e8d5c86d2
f4b155c8b90b377ffdbf0f6fafc81ed3c37592bb 04171fd2931a5b0c827f09a78dc53ba4b9fdb2d0
51f96677d32efe7b351341bd187362e28d3c7671 b1fdcc69fe66ff01c61c6adede72958e2ae7707c
db8d0c8419af9da73634d69f5a991f41a4198ded d793e11f095f48c94d58314d1b50d853be91c8b5
d342f081c978c41fa212d9a5c5fbdeea981bc926 a2a2f1e8689f47d867d2fbd598dfb8765ff9d863
4fcfc931fb6989006f1c93fcc8754e4399b1ba03 ce6c2c03258b394eb46d403cc6fcf809c0952a86
8bc4f07cdab3e6d533b79cf17af4e0063c1f68ff da88b6692189ea65921f8fce94c712a272c0628a
6e87065e502782cf2c1296528646457399cf84b1 c6a36ccdfaf1c0e0aa193bdc82d7ff9a59bee80c
96b77d330d96b398a56c08f2cddcd9312f016a5a 4134295ff4978d1c310be92cf1a1db052a5cd089
78dd972e402cc6efbb0b95a243d141c1f0233329 23bfd55071eba70f25cabdc282cedaa987e0bbda
352f215fd9c102852f171276e284f120e266b8f3 4f3e64c5d9e3f71a707a8cff8ebd4018a4ae6402
3ee01c3728c1c9cf51d00d525d4289fdf5db60a7 79fe09a75d7b701c608719c9876b53764efad3be
d6b437acb86218496b01953cf21ba2455488bd94 e3406515ccebad1d843a5cdebe423c2b700cef80
a33a13a25f13258ed3d8ffea3d76aca71260ad6a 53fd0f41eff2af1deb766cdd295646a8a418dbf2
0ecb4aabd142d976d171b89eb48319173ca4bd28 fbb9d55b54fd74e3f8dd9d2f9afb0b27ac744a27
7bf99d9bd86cf3c76a5c63486ebb15b140b25478 da7417999fa17b892d060df2472f692c6a5b7e7d
cd672ca9ef88c96b2f6a52e6a00da726bd56565f 9d5fc48195618a868e037b5aad9a73c5eadd4cdb
bbd50e7a1852eb224a11621ceb8460e057642c92 a4040fd553caf1f00ac3cb2e32349f40468a432b
12f7dd611539e7667b3e9df6dcbc9f79742c9658 9237c81b99cfbd7ed49136a31f5b21c2c6cc6728
42ca45e63f0ba78338d9f44c75a5f7d5c575222f 61d53fded8363d3ca405b344c9c9e52f9e2945be
3d74582f04d4ffaec134670c35c9db0713b9fdc7 9902e9040b84bf813516f3e969840e53f83d8744
53f47ea84e69a9e7fd897e8e34edaa12f411a9e4 8e530db50925d0b7fbdbcc41c5c880d0baf6071b
58908f2d370bb47dd7ecc4d7921f44a901b75cb1 8c92f2994bb9d194a2227f76c6ad2b14b3653bbb
809e46f063025d8f1421edc138d651468d0c87f1 7eeb17751cb93937961bcd789995a01fed92bc9d
42ad6043a299d9442641ba2dd6ff0f26ff9d654d 26018431ca009d2f90117700234dd8fc49624b87
101fb293e036289fd00963307060778dd6a76aca 6ed6f4942efdfceedf6f7a64e0105790c46ec8db
14579f684628d6631b922591c6ad7e890d09e365 d680249cca5ec3bcea1ddfd514bfdd8666c7584d
273eebe1ec8ddd62520e5e467f9fe281ce8f8b26 50dbcda5482e052d42c56ed1d9cf7eb0c17b9523
180189df8cd6880c0cc6537aee57ab35681f08ca 149455cc7e4208113d41ae99a40e9b7f237b03fa
ba3a12bca51145690346b76a76856fb6f3b9759b f41d829b7e607637779f4dc6b21f6d1675789c8f
d989f410f90d00bf0ecfcbb8ef3acaba5a608a58 63729b5b792780e2241f9899fe45aeaabfb64f1c
410ec513d06dc617754809f5e7d8d43dfdb6514f f10bbaf1a13df008cefe953e434d153dd69c5efb
0de302ebb643441ae5573994bcad9d3a5973a306 924b79a93795e9581fadbf2124f5d42e30da2b5b
3eb8ea746bbf0e0a9f60a6bc897d36e705a9fc90 01d0cdd1ade12edd0b339269b5797b8e6628e9bb
ea7c620ea4067137ca5e24a3606202c24b8a8ea7 4cbb538ae68ad54c7d23200b82cee2442cf38d8b
2eacf52fb435079d853cf07b2390043835954586 4d1057788801a4f3e451fd1aea1533f98e89efce
fb63f97924f1c69ae39459e8057eae90f1263816 71b00eec27861a2847bcd4038e6bc6e4e9bdcb01
de6de5ebdacbcbfcb4049618c5cab77904a7460b db49ee8cb5aa178d91073b023b1532d2d92b0fb6
69bab8517f5352ad73c64047e59ea4c1323039c9 fbf7e2acbbec25254b2545435ad0b65b33c1a8b8
b0da7645562d822defcf9a8074d8044e5d37d512 ab53a441f787a208541ce9d1a81584b86279b15e
2fed780ee31d5d220a73df7883773aaf710e4975 71dec689005532a87811d47566240f11a42d708a
462075ee15df430f60bd1f0544a0d38dd70273a1 ee17860b061b59d4cf84516ae1119cd03fbf3d4c
4f20280627fe580bc28f2495d042161707815fa1 fca6f47d9dd2d977be9a3d4ebe361c6e82c68d9f
20a0d6d5ea650b3549e9b22abe5d5c63f2f412f2 e2b9d94642139e4c7e92d6088003cb4fbf6de494
1c27f513135f8b01106a0a9a641679cc6e18779e f8b9854f98a8fb3e4a39e2ac4f8c61b02eba88ed
cfea3def15b8cf11abb389c77761e64224fb62eb 2cc937059179916a28b47fa7ff4811cb01080fc4
8cf05ebedee4fc445e58d2e99e8d5b08993c1a3a 68ebf8fb31d5b3f44932e36602db3b895517fcb7
f76c5e2fa5167194b500d81d1dd29a4cb63619ee 6697cd32c506d76d92fd8cdf37487d55a9f7721a
8e5112cda0c82309f25502ab034875ffeb27d098 b13c3ce782e94f93776d8562dce4fde6645aff16
2c4880d2e1fbc7197830f5e987045ea8303b4cdc bb54b143df1fbee6464c0db9715e79d0eb9fa6dc
dbf96deafe1163e26b9a18c2fee2ec382c8d2fde 8092f72947298a6b5575a47164716e38be92b301
