old                                      new
f05ce1ec7a0413af99fc36b85d5e67735592fc03 e1f5b20632ef4a5c860aefede81f8f7b0a735d70
08ca3b7386a78a47a0c0f8a7f8056871cad8dd25 716aca01a32a38d8fb73c27387596d20c3b710a3
f6ba0e9a429442705bda8eb40768cc49e4df088d 6915ca29b2445e5161e954ecefeef19f36c70fbd
b97b8fc2759915b2ce54e95d0fe7cc9d9e8b0157 8d1e212a5c959dba8412ac86906c3d9a82c749b8
55c204907cf32f1cfac2a21db3fd686572e3054c f0ede92693dc8d9e4f4217dcdbd409f3916686f7
f719c7389aa57aba3ec893a5603387647a2de269 5cb85f400f15e33af878c3dca901262cb413dee4
5b766f0ef42a0d6e82407be361290ac22f64bcd8 18cb26cd219da0f90b316cbae59f7a1a8b050be1
4061e1af466885597fc28c824cbd771539172bee 2e71fb19070c53902771c45546c6d60f0985235e
dba8446de5fa71e59755e31a6026b1dd6d61acde a54543b6caca4e876f8a1ac2fe59b24c69960d50
3ef76b847f4efd4ee8211333c54a330d439d8fe1 980bd9f4a0c02fdc1270513ae16500c09014ba57
9c57d097ef5c6fd7cf8fb553c3623c6111810451 0ab059ff650f172a234278cfd1c20ebb71132b6f
77056882dcd493190192ecc299bb554e1dfc631d 2b58961de2dc2761d6688a594130819b8e88f967
94b925021d53821c50e95013b9bba9b5ac6bb3d0 51bf1dbfd2c9c36cc79bc6b1cf0adaa59757ae55
fbd262a3e63cb8d00d6dba8ce7882fa33aeab725 a1cdf1c4f2503e3d305e00905d80f4a66128281e
ef8d7b2c308892ebd2f4f7779e0380fa959df587 945330e7827ce24bf31795645a8016bce5842d13
2330e748913c391d064c0ef3c232098167927f59 fabe8112aea7f803e7ccd95b10d7abd48f4e1e13
d71689b3d8c8530cb802f847330970ad66d85b2d 095af19884e0a75fccd486a994abe1cc28874ae8
b8e7c905c304e5cbacfb442b66707687377a4695 b24dfffadfe341017be6859fe8464f2cbbd7a385
9df3c291e0e8214e36c9b876000c3633c7ddd542 56a89889b62f927253ec9dd0c7a13ae118aafb37
a2c2ac643e116f3d6684cef63dd97c5bf6e1bc40 25a947d9f8ac4088c235e54da76ca2c2f4160002
4a86fc9aed8c9ea9000208c0e04c018ad0829cc5 3eb814c055af0243ad3dfd9d057639bed45d7fa2
5ebcbf7ba9bc3b94a0c315640b1bf8396c91a387 8f772845f3cf7bc627318691fe12d2f741e68a98
cb91d63f53fa15e22e9e8c90f0c3956cf0491cff f1fcc11752a790f20762d93153da5504733f726a
b123147cef643ed6e56d44c08e7a0a5f5ab85aa8 d09e44adc3bcab0f75cacd76dee730b172a06149
2f756c81f4de04c5badaece6713a1ea773713248 9a4a7203f57d7f7f7017c82dc5393c4911607404
1951a6c6b6cad80194eaa79ef53d46d207ed6762 4a973d04797299e3e4904e665f066436d1bd29c0
366c0d4400db532bbba7da26d818980860e66cbb 4367712aeb6ee495731596e290995e02a021d2da
5d0ee9281a52d736b0459f11d8c2cc27d9c3ea5e 9b53f842b94c24f0fb88f1848332ef1e6b61d73e
1424ec4ce1cb5910ad94656ed3f0e6195320b3b4 2ad3311a404294889b91ef465660dd0a4b8f21be
366675df8896b3baa464e3700d7fdaca2497ddde 772e038fa481140a17ad8df35dfd57df577df56f
abc55f40e635350a3c757868d928f5a745769710 ebf825e75b5d206e902fec31df66adb57882153d
2dce8bfbbf34b5f10022b588d845f3df89645d97 61ffd1315613225fe0a6a0c9cf9010f0a70f05dc
b10090a7a95dbf2ad5413d69d858a130ffb56de0 3b76b0b29753f406ff1bf65302cce38e363922bb
98613d7c84550211fa5449cedeb1a4ffb2c13f50 02472a07d63cc1ccbc033e6f475f5fa0ab1ab603
805cfc890f4c200c5dc95505a5c4af8020cc00ae a311b6e5ab3f434fa8faafd0ce6bbc6c41f6e012
404621aef607f83395fd989a1b3886ce5b026759 b9d955a66b3aeb246c91fd4671417bc3d0ae6431
d6c8e4187fb3958b287e3734efe16c5aaba93637 8c4e4c936234e0d34ff1c7d5c998d170bf6806e5
73fc5e209d25692e63cfc53bed6f9444bffe2a00 73854a044ae4a35f062168abf1f9c9e8518906d7
615ca5ccc3fce96bb7531d0481d4bf85ef27f7ca 3cd0dda2ffc93528c592706883729876c05b0e66
57e5c9d8b54cce8540bbbb993fd09fd475acea8b 410b3e06ce38418d0755394574bd63a2ba2ed31b
23fe01d5f500530c0aafb9032bffcab96f9e65be 7c95ad5af6ac649d1735d7a9ce514d42d42fa514
6849ab725a0cdcda3e7fbe3ac2d1076097ed2400 c44eb7d2e981121f46e4ce6a6520f2991306afc7
d5ed5c0c06782b5e8256321a0fa1cdcb4759f7f4 7f3011cc235212744ed9bfcf4a7293bb649b4bbf
b40fa045e9eec26744218b22943103ecaeb2972d 35a16a18c05dcca3eeee843dc9b826c985df3854
904df62d4e7c225a501512b43532b277d4348564 e31bbe1d3214d9b755e9ea1714c16455d0c56ff5
eb679953d6ae7529b6bede732b2e93faa0a430be 0a9831fd70221bf8ddad9de87bcedc1d8fd90d3c
e02f97eebfcbd97b09a4edc38532f5b85b04430a fc2381aab56dbf1ed954abfd1eb2b2482959caf1
548ec514ce0cd3a7fbe9e672cf9de8949fff7ee4 52293616d3c8413d7a74cd00ae670c88f872bb43
adbfe3a9dc2ee18073c363147ec1b88e15188cbf e035b4171299a1e5454701236977f8369074d4cc
7e231c3ec3aaffb1c6e957e4c06514e3362e4d66 c1c671bfaae12072bc602e9b18b872b14f86edf6
c54c0347a8ece8e97d11d7ad6dcd6642d47a81be 6edac1a7b869ad8c0f3a1614e7d15e136a8f7436
88d9b73210680883346ccc96dcb4d61176f3c6b1 49e210beb6e8f80e5cce71e00e180e8d75537283
38bc74689ba4f2a4a833ff53e6ff204dd788bf8b 7baac95624fdde8d89d266d02dcc00ccf21f9648
c7310782ed4a87513a9352affa5d0bb76c6966e4 df388950f4b6f621cae5fd1f615b4439af87e6bd
93a77cc9e299f5fd6c248cf52f1c5ee66603fcd0 9e975a52101318fb6386181bea97c8f2c8f9c6c3
78a96a9c268ed15b8c1bf37d1db50af645fe7df8 39ff680d9ec7f429a42649e04547bfaece292653
059959f8da7ae4b13c8434357c93a3e12f5fa02c 680152d53918acff0ee46b224995f2ca0e61cce3
42213d26d28f356d54fb898505095f84f3fc0ece ced4cfbf035b911e39eb6c3983e89630d4bcabb4
e9227fc4baac90926671e85e791472c01414495b 3ad20798ce4e07783cf97456d81259ae3c810b01
6e3f092733864376e19a392f92f2e59c932aae85 2621f479ccfbb544eeee90259d428a21094c504f
8af3a01fd2595be4472f5c44589a7feeda5649af 1d79b8f8d5c31ec91cf646a158f428ba8774a637
96a513a02bcb82b89d12d4ce05de6af588ca22af a1e38cb34223fbcfcf56d580dcdd65054eae777b
b57a47d133f4d7ee93c7d0f66520217c0f3bad63 9ed48797455f4e9b6d3d04816f4155dd5c5c62f9
d6a10782a9d3b75080989bc1e6922ecf335f263c 6168f4e700bc143b639f25f494fa42292bec11f3
d4ccab8edfa1c61618ba821264375e0cbc44b0ec 4d4c9de9141db5486ba4caeccd3ae0c1e8b67c8f
dc8e91ac153301c000a259fa2ded465d464fc27f c713dc34b995697d720247e61b7466c6612b03b4
1cb1f8c6aebf6674a231ea4da9a37326afd632aa 811a63d88d150305601e919e065079366be11fa3
8cf105abb531308b708507715b837134986b0ccf b513415a935df600eeb5e527a6b2116c341975a7
9242bba992ddf0952b666042064e9ec9e27aa30b 19c8615809e7e1952e22879a473cdc6ca9181c46
eef377fe30b8c798e4cd307b82620fd7c0917865 be2cec652f4376e960e1d8737112f7b1d8d0a7eb
863d6421dd6d09a784153e40da6043cda5fe9d6c 7280b233ad3f7df772875d6a04ff5ea72ef8cd51
675e7f7b9a6ad0871ce73abd6a2e78bd39f0cbd7 8378bf8428520bd39db5a5f1dd2c43ab3eab2794
cb257cfcd7e3f838ba381cbfc01e8ccd5050a070 07c320ff99dfe606323c7c9d5a309bc67a1bf8a5
c165e64915e0a96b6203af098b51913d10bfabe1 eb2139d5696f25220682b8a6d97dfbc95cdc28bc
dafad3fc2ddee9a2b58e81f7e5cde5b13d0d7945 11eb5e5e8aba7c4531560ef61471166c9355e661
d8d5d00751576bb3ea809a00a48726f58b33f11b d23c62676a568bbd082240751ab6a701a0b6a26d
b6d456e383baf0c6ab0784c8d0c90ccdf28f352a c5681fd6e7fe0bb2d419bfdb4a0a36d9a884dc28
9e862fbed1a961e371ede6e7ffdc24c0521daa56 35f4ce029617922bd59f91455e76acb79d0daa30
92342fd3bd28a7b7cab4ae8912bda35af9648f24 93d264ba9eca2148e2e035f8a834777fb1e5341a
f4814dad1d07e5a6b6a3732d734f749252cea93c 79827e25c2bc7f50a93f68e856a720a75f8540e2
9b508ce91d42a30bba46b7ae87783b7898117c0b 4c4a048469104c8dbf71940ab6858650c2e36aa6
f65ad20e2f3a3d72a22213a1625437b85171f53d 8a8e171906ea427bf82fc0f3fbe9d0da59488e46
c6cb90eb702067034171aaf0eb8928ceceb12ad2 a958aa9f605d07857e9936288efaa2266191979e
facaec05fed37bcf866e538075435773109ac65a 9f2b9582e7d7a14f65238a573041e1e0fd056801
5872d974baf37e207be99597ed3425678ee1c62b b7f210532e556abd69cf671b799d3b71afd1470d
9e771f8ac733874ae2a88c1fa7c64678f829b587 aee1512563bfc5a15af8104ece5d4f7710b96e72
72624d28d5d0af7c8fbb22169fb0c805040ba626 a3b97538b7949fefa598dbb0ae275fa8586df41b
12ec3bf5ef4fdc010b1563bc64ea2a9d442c17ff a626f6af141537aa83aa9ef6f562537d11880a1c
23c7e5285f809ff87eb68b81760408db9da06427 d931f4bc34257f9bbf3b6c00ba24f6edfda00fc0
9fd80d839b49e7c06ff830f33143cf5e6ad64e79 bd7619a5302c890643d19237a0616aebe6891455
9a05c8c55ee02a34a11a5c3a1b1c33484a3f03b0 d6c7be0a6eeb51aa02fb442d94f7c79058693cb0
d6ad42f805f24a6c1d652b765ea5b9f3164df956 1698686df6c896bc9bd1277b26f3ab8365a5e8f0
134bf239b6fced40e9fd096e594d836cff3ad366 17b19cbd4174415bbbb6474d5c3195cc242b31fa
b1d441ec7aa95a4b3bac7db45624eefa2ac3acdd 215c8bfa41114a97f05691e5665c6ff70efcef6f
2298413da02fd79667b2627972571bb06de55d81 0fa83299d0cffa8060aee8632b192fadc0edc869
099b5a7d76ee84bdb681d4406871a825e78879ae 85f341445ae189774b349cddd62a567488869702
5f401aa4f1489d4b0f40e6eda6e6fa53bccf2546 8809b86f4b280877210af05112a072d299ec8e48
f0ea5d3bee32868a7d1fe7bb73ae758694fd476e af6e4e4d698865c49a53f173cb52dfcf010b0353
86d1efc3578bc107d70fbb15471bd447167630ad 7c5ecaa8c72471233d9a5a99b3c0c95f2ad98bcd
79317cc603dc4c761eadbf107a6195d00db8873c cbd48175c0121df8baa89bf08f41aff4a56ab40e
392d1d98b0cbd2de69122f5399737eb3ab567fb1 029648d7dc8d692747505c15bf3033f1867b6056
a16e55d1664e3b65a9d96657df8b2bb2a448bd28 a7618bc80f647abc0e48fbe04f4e151e1b18bf14
56063a75cf0cb84407e71651a39d799a82fcf996 8b046719aa58a818a765c11ab99160c4007cc0bc
610341201109701cee8014476de2bfd9d04df0a3 f7b522170f43788bd7ca6182fa14839e5cfad5cb
6ef262a75f6c3637d2020fbdf3e67dbc56f1e112 ec88b0940eea6c70308f8ccf86a310583d978e79
b5f57de8880c10ed8b3f1751a8066776fca337a7 5d10c307d972067d176d09c08635dd89feae19e4
453c61b45f32bb6b9320f70cef27cf212d7280ba 15efba36fbf511c7c2de76635bcbdc323f4cfebb
9ad9ac826b2424f28ba75fee5d6a26cbd193e098 e0d2973150852269bfa9af9ec9eea636b2e431a7
b0d43b58066e5222e395c4a021748d1adaa4c379 18f0c4f886f5dbd17c7567ce1e07b1f90a0dbf5f
a55673941c1819523009d1d0fb1ea2ca2dc885c4 210c1712670d168f740c6a3c241900aa9a8bff36
6f1d5fcde541944b3119a59e8e48bf3d9cb2babd 30ff3e79af25865a7eec43fd62ead2e8c497213e
65bac3028c153d88a6941c423a4a48a8fdec8fb3 91c2a377a459693501ea4cc825b21005d472d999
2052ab95cd3007602d7fd4ef3612e13ebd251a44 ce704ed92029f5aee938bc4b81ea0deb7501292d
e90557d4a9ac473a67c65d9f7536eb0e7157bd8e fb804ba8d7a2596c3024a43bfd73a4fb0efe6564
3280e455fdbfa3489c267cf7f0f462f5bc93053d 34ef3187a814ca4294bc3787dcd2ad53fbe74898
a467ae52ef00fda8c262f2b432fdb7572a57f58a 5f92774d077f219ffc72c729562570cc7b85f92f
f1ebfc217ca51627c9721e142652273d2841138f 9d888ae4839929ac698a0c54b38acfc084ae86af
3a824dd1f30244ca8b257946d55e6b0a2f8678e2 c903e7300894e453d84664d7f20d4822bcbb81f4
592acc1659a2e226c4fdcb8fef89ea2cdfc4c841 dc672de18d6cbf9b142cb02a51f75c47cc3fa657
2b6949c9605339431cffa3454c4a49fbdb98978f 570c1db715863b3ff13dbe5ad0e2d12253ad913e
9fe59a6e6fd626b7a92608b175cba76c4cda51a4 ec25a1416e92a4dfd613169e8fa07baae5c599a8
efb491cf24112f60f515b92a181744396f4d73ac 1e15d488f27195586e846adb511ccdd5a234a2d3
6d6175093efed86f92d7fb064a19ee23700cbba3 d57e8ac2125301efe0df9f0b0546cf53617f647d
4b859f99349eb461ca6035d2e3a0f68f9456a1f8 10804deb212cead9858c4c3d3d3e493cd36bb31c
c3535c95d20e1aec84e64c73b3f9ffbebcb0aec9 a291886aa6af8cd4316dc56d9341f2580927a2ac
739e7dee64de5da154fc62332627de76e453e133 acf795deb34d575753da604b0f1376474fc33317
4a8ef6458d0f0127b77c855896216e725bd52278 49fe667cf6d64b542e829b551350f44213f928f3
2ecfcfea61070339013d2126b069a03c76513122 dd829650b90cf1b6ac39f49cadd84a8a63d6c546
105a37275317808cb29f4f9913101f4314b450d7 4b5262df3b8fb1ec47714e802be3f3923646ba87
cb7a6514e9193ce0676e05f54c62a8176d732f4e 04e4fe72c55b0c3e2d61c19582bd46b8fc2358bf
99147d4c98c85043d083fb470361941b4f85e275 bc98343436347bee2d8cd110ffcfdbb1d66ee884
23cd3b80f31c3a7161413a76c5c10c3af5215074 4c67b18fbf35b4291ca4a74d4b9a145c7905e455
8b4de081206d716fef783f09c2738a37d22b67c9 71d5d8a3bd487f4844487532d0be04724977142d
55e903af311627a3b175368e8a46fdfbeb05b658 c9faf7895a6dbcfc2edf31a5ea5536d2d6f4abc1
ad9cad8e104ab9bdc36de2494cb3e0eeb5d17fbd 6f87a4584d8d026a418ed312ed4f9aef50208fff
bc08bc5e4b7d55137b5c1c09bec82e11e85bcc02 a8ae53c0927c2991796b8558daff0fb110778ca4
9eaf31b53ae9c4fad4636d241a3ecdad2e47573b d765a355c95cc29b087ab5c893c91ad957225d0c
91610055585686e2ef8a43d87b4bf02fccee7fea 1436bcd5f5c398ccc145f0acb07707bc36f621d2
4b83969698da18a652824fce555f2b5cc8229311 8b315298a2ff2b51cd830f3584832e834b28867f
2b7fd89a1800e80e46ad1a86e0b9e5de22c64e35 360fe0d94ce928d0f92d40e8dd98529c1d8277d0
0ba4ab29bdabf5b941d1a7a48ef5aba3a9ac006b 92329607a9e0c01e13429dfab1c23726b2297044
2dfeeff446c1f980243a10701a54802925f1e351 331afaf605b9a0111ac60c405b4e55b96824f0c8
da982eee46c89f9faad3d57fba8e431d83f0c4d1 f4d6e659448d95c909f73758677d3c379c159c30
d85665e26c1020a6b8efebd274f7ff15497da21e 0dc7d481302d5beeea69147938517a1251c8594a
28d973ca85c852d1e26ccfd7b70b302735c0c197 0608fe5f5c9fbbdfbe45a3a37e3006c292a124af
fa2a5cfe8c4911b424b5e379d9ec45ea6a98d818 d4ebc1993b1bf3dafc7b6e4b8b60debf07f93e43
a9d655871f360d96345c6c80b5ca4dc1cb999c5c a07e5e61f00c5a2386306cfb608b5384e59f94e1
7eac559b5a3cc5dc3c15776b59a1d9e4b63f6203 4f3b70c9750f55cae883c88c7a164fba030cea17
3f7f6edc0f6381a39dbefae8fea7ee656364c70c 70edeebef3d32b331f7eec70b8dfea4fa482900d
05b2527b9f7cd1fb6027a7e4d9338bc690b5edfb 56fd04ab1667a240436383572dc932ab49f035f4
4003c571cfe6c9bf0dce708e3499b636d1f20047 a69fea13f68b09ecf324fb213d90e0da78d54be0
c3cf2d1e5d9071a4f1222876ceb8b9fbccf85605 ad19813101b4e3291d653ee3e2f455b7575fdb70
1df0cf28a094622aeb4ce1bc4ee36b0d046d8cde 1047fc4871b0a6e9436738800c89ee47fa7a43a9
08fe12ea89d3b7a3af742a71b4df687d5825805c c39a93cd4f668ef1766e8062dedac06867dc9110
af59850fb891c3362e09a5292d1426ae1151cdd3 051fc436e2c1a1a706eab350a881f93cea2ae59f
f1a0c99fb30251239d9ac1ff32f4b7501b94091d 2fa5a9ee425345df561e87b8b632c3c1f30111d1
db2fff251dfb1385385a72f89fdf4f376e56ff4c 6ebd65dc7c0f70937e7feb6dfcd5c35c1121f7e6
8f627f06bbc098cfc902b6092477deb56428c292 dd1eca121163b3c3c3a5b8554ecbf75c6fb02e7b
70be965fb4a117ba9d088e8f9b2915721d6271cd a5d7a67fabac64682a7f32e5b90e8625e96bd8e6
b46fe9d0f5e567a750b42ec1b40c6c086acbe745 76196ffdeffc199a89cb0bc7bb1bd269ccd339e1
6fd9eac178dc3474b77494650ac589a51c885959 1507b164928d400471938e39fd7de1b4bdb088fe
97853cc70fb2fbf64a40715a6a8e7c44a9fbc8d3 434570a0e9be6ad424b4b00fbe27d66af1c0d5ca
c6b907207dadf0a7268c66a8fcae2a946dd53bdc f06672ef50a4b5f523bde60eab7a8157b8ebe6ca
1844a69bdc43a39e49a21c1b6dca073f536f1b23 bb5d6aac906bad7054dd75837bd70ea6c3688bd4
4d5e69e562b9bd809008ef36d2be34f74a04d37e 1f9f9ed263a5a43637f699bff76e8eff19479d9f
f428d7505dbcfa72c226349d6a1a42192cff4603 75b3493ff70a9626d8585dd25d235c50e01708d4
c1092064c276e13e842b657ea83e2968778a52d3 cb5b0b2b4c226833968c52114f74ae25860d959e
ff7665a36b43332481bb863d908cd811331f9ed9 bc16ff9146db584d9d0d0985012472dbe217c2a0
2fbe0186a2ba016063ec444b6037a3d94b448f95 3dbcbef3aeb365d1058952a794d01ebd883bcd18
2e2ac2d89f9d4753f175191a0357a030e1299457 9db3cabd80b8392527dd7411f834ecfe1650f0cd
f279dadbceafc1899ebf885bfd20c5e4090eb3d5 9b5142fe91f29a8d02aae063875e0cc2c38b454b
edb4e2d6ca43966d3408298f12e4f699202cb0df eb4e3a27cefe6796110c812872f84cdbc3649929
10887e691bed5ef450dbed68ff115bfadf8ff3e0 bdb3ac47de33367ba0069ba1fccebeeea8557a21
fe0712f7e1a45b5cbfc8564a59d765e9281363cf 0938f49b7e545f720c4feb01f6f203faf426e94b
679482f617512070a2a519f25f7c092d2cb64f6e 17be084921b8eb1dda2a6aaa1c5b938e7e7e3fae
bc469b2fa1a0749b5038a470dc634ffa35c82d12 60092c4c35a8f13b4ac78f7527f5d5c44cb34c72
180bb951310930a7613b7c414843ba15bec9d0f5 f86467f9c4669fb8f1b5ec32683253f547a7ce9e
074a7134539753c7a852bab0b85d3136074f50de 512e917f941984bd066b3482057f8ab5ea929f10
97cb415551904546552db8cd41387f1f7fd69731 18bf6c3bd1aff85723ae714f881d679e9ee1161b
b7ad4aa31e33e4c164e69764e4f269ffd9d4c552 59dc3eca5f9ceeee7e8f18aa1f573dcb79134c51
93d596fba8f6403f4af933058038a8e9e62123bc 8b6b8ea88d79dfc601e1c207e80a308b68ff5343
bbb6be98630cdd0dd9aae6f249333a9b321592fe 6904ccb6c3f06aa132def0936c44d6bee306a231
338ab15d2bd681ebd37fd6a5d570595e5e8a7d70 74def3c2f8773ce3a004d0986348e420402ea825
1196389aa9985ae7fbf40fcd080dc27d77255c4f 6d0e71f6da122a037302d1674f7371ae8aabbcdd
abb4be505bbdd905e06fdd96ad31a967e7bcacb6 f32cfff7093c7326e5012490c74d261fc077a24f
f57f7ef3d7a0a1ac5f8a2575961c69c0cd5f977b f656e1a61adf7a95a539bc0b42b8a6646c2557f0
74719910ce25c33751c479617d27fd7f8632eeb3 34569c2cb5c9c81a4dc9da8bac0fd13053e7b0df
d2b67e4e12db2c5f963d63f65a8eec5f5609620a f6a2916d6fb65b51073078f192d8ad89cdbbcd6b
7e9a39fed1fb2fd567a337269c7830864515e37f 4f84d2e33eb36ee540329599d135873681d46941
fffcc7ddce4bfaa7e990e2d825f96eecd04e9ffa 7a56c57543201f1028cdecec6d8b19df93b457b4
4aee0a67f346c95f8f7d6c0593603fd2507ce88b e909a92ae752ede91aac1148364341d2d4c0d6ef
bb1d79fb4316b3a83a1674d50666902c6ddec260 57f4ee59188b138f8b4d0680ed13460b7caee6b3
80eee7a1e26c276fed1600e6ed6c4a4e9954a810 b6e40dc73c260dacee9536ddccd129be76eb4e97
34c6e8a6a55f955743447d54917de4fa67a5644b 71225648a951c5fc2f9c2b1ee2133e4fca829370
5674e85df7e8b08f4c7983972f2de4fbf5ace5d4 7d07d27b48dce02ab822546a7fa109c3e7e8af1b
c48cbf65b0f717e40d1e1b9c3d4f89de8535b0bc 9faabd2d3663c081f775366bbfb616518fe09d62
d47898dcce220f8d42fa140528f0e903ec8ea3e6 9b19c92f301273ac6469ff739fb5fe6c35be8f46
f78db0dad035b39c0603ca9db49da0dd5dacf2de 6e2aa3ad9a562eb80cd9c1ee825db3c9fe85965c
03437d035bc52dcd50e5e423231cb38529d38779 5b9e60f2615897cd61e20c2c68608ffd85cd0edc
bc5c95fdb244ed4264338f121e9eb15529ef3c11 cfc7c2ff735bab675c0c98ce35d7e79cdf9b37b9
914ef5a7af14cdc2ca01f65e5df702a040420c56 bd40e6e8c76bf50a84509f9295fde8fccebb6c0f
63abd537e8c246f8d44ff57c460a316ca68924ea 0fbe2a0446340a63f5fc4684fd3f3f4d86482dcb
10190e9e565fcf196ab64aae17fb4847ff4f3c4d 6661468bb6e1d0bc8a087b83fc10730d18d54630
c49c689267dd140dfce3aea480f38fe0f203661a 25e3dd79c17e18f73f576a99c985cf6e365d92fa
aa1708762b45cd09851247534001d24152e97b13 f960d1a7ad233145ae39579f2a0feb58787f73cb
145277c0391bc05021a1157212b18c49fcc98546 f3cc074aa17ee8dd4479d7441a9047ca2c828f78
f37df9c2bbf8865add89b8c22ba9edb92325ac62 96c3709eb19d7a3476136aa60cfa49fce3e81511
